Дата,№ заказа,Наименование,Количество,Доп. Расход чипов,Излишки,Виды брака_Дефект 1,Виды брака_Дефект 2,Виды брака_Дефект 3,Виды брака_Дефект 4,Виды брака_Дефект 5,Виды брака_Дефект 6,Виды брака_Дефект 7,Виды брака_Дефект 8,Виды брака_Дефект 9,Виды брака_Дефект 10,% брака,Принт 1 сторона_Дефект 11,Принт 1 сторона_Дефект 12,Брак без видимых причин,Участок,Номенклатура,Цена,кол-во брака,Общее кол-во брака,Заказ клиента,Стоимость брака
2025-06-30,25УП-006772,gAAAAABpAh5Ka2QEfjGE6eaa-yz7YVYpWQfRv6s9Qdc2k5XQIMZgFm-GIKzjKLeOL8rHDPVPZbEwqnTWwvl_S2i3c5B19HYRZBwl4bFkz6HYlYsWhhsd0E-oIGTuwJFVCpYcyH8bbXhjqDQIugwl3pWyNKKWvitL5oVIdSm3L85YVE_yIMzo9ZGKDOHI3EfomJj0rhIPhpggy3BhbosPcy8ib1JRwar6MQ==,527.0,0.0,0.0,0.0,0,2.0,0,0,0,1,0.0,0.0,0,0.57,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,39.0,3.0,0.0,0,117.0
2025-06-30,25УП-006744,gAAAAABpAh5KZsQX_OCU5BGyHpr7qlsLysvDyw3ZMUL3AU39SbGqZg-axBsobmtEq8E8YkHW72BAYPKXpN25NBO96F_rU7o4T8c_tIJTLD1VcyV_1Ccg35qzR96anArtBt-sqEByiJTEJv6Z3Za5aTZbMARNpY5rjB7YHWYuV-Pt6eD7WvfxgjEaaaZ3h6oxzKR2pawKoBaOXvWWT8kulwvtNs_RmMoFMw==,4000.0,0.0,0.0,0.0,0,5.0,4,20,4,12,3.0,0.0,4,1.3,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,44.0,52.0,0.0,0,2288.0
2025-06-30,25УП-006778,gAAAAABpAh5K_Ldl3kaIYh9VJTnV-1uY3wzaRHEuY6edz8ZzxDb5KoGBe4ejRgoGBDjH54s4q-geWmaQJXiMmpfL0pavvImH8usOQUJVveXD-SNfcePPI3li4qdLaJqYF0d8RyvKqdN9Zt-vPYuDjwPIuYgiXEvP7YqiPOa7S8cypDql5rj-hBdmxlBBk-Oc3XeS8d1s1FNUoVSAONSV-zKR45ckCtEWGg==,4000.0,0.0,0.0,0.0,0,2.0,39,8,0,5,0.0,1.0,0,1.38,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,55.0,0.0,0,990.0
2025-06-30,25УП-006783,gAAAAABpAh5KyPoUY3nBJR0OX8hCAOWNyZW0ZICSjlgeFy5A0_-08ytuzaZ8je4wi0sQVmpEL2rS2KD-TsTEZzsgTnuSdO1yQTsbrldBxjfncFrm546zwoOhfWorFEmCp0wPvcClYwosABnZ0ioxEUndyRMYtx7K4ixw0bjxwfTqPWi5E5IELLblemLd9u-J5_vXuPmiZsS0Y5pvmCRcIrCAxtXlDXfCcA==,22.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,44.0,0.0,0.0,0,0.0
2025-06-30,25УП-006730,gAAAAABpAh5K3I4dEfysEN_iHgZ0vsqIiYNGZropzNkOlWoml3YSHuf_Oqijwwr-743hQCnxljbHcmv3EXih1etfq3l3WJiLhcM8OMIdOgem3PFv8TnVdglD-GMdQfMQ-GcRysAVG41qWvKkxo7HvORMvnaITY6PQh6gymseT3NXeS4nAuRIhvEi8kuk59KwoyabKTw3HY32TzXR3uR_EOUr8wtsZFfDXg==,300.0,0.0,0.0,0.0,0,12.0,54,0,3,57,0.0,0.0,0,42.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,9.0,126.0,0.0,0,1134.0
2025-06-30,25УП-006687,gAAAAABpAh5KaQ_KWKaa6FlcJ-3I3UvnekGlRtDIoP8TDsg3jkTD1W_Ht_fZMLCebzabC-tGkSJya3wWtqksiHO88DwhYCK2JixCCB1kBq0vVFdoOX4M7VaKEhduKD0Kf2T4P1m-wJai64ErsooPd23oqeMOLaLfNasIrlamhjEXiukzn4XUxe6RYt-iLOv-VVaK6d-NLBmxI7rHKcDEZuH_v6-hAUCSxwbdsgHW2uZvLZjUqH7e1jiV8nm-_4pzivxfTnwCzpK0,1000.0,0.0,0.0,0.0,0,8.0,16,0,0,18,0.0,0.0,0,4.2,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,29.0,42.0,0.0,0,1218.0
2025-06-30,25УП-006326,gAAAAABpAh5KYRcFSB0arch0YFbwgif_X2FyouiTRXS7KFh8BdXKBG93agekK-FRtm7HTvM2nfbnrQDZ4Cf8G3Y3tiXvdTLufrCTbl7CF-cKiNHdGqA8JdrQTCnDZ_4WFfYUJMxBhierDgGfxjltyXoVvQhqWQbYaAy_eghuF6lPFZwZPtA8TFfC_7yWyAIfn2G23FCs0_vdsh0QToNwkf1lSK4s-t7fdRn1kXu8V_RPVPOYW76Q6yDKpkF74ooifs8AzeMMtzHR,29.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-06-30,25УП-006777,gAAAAABpAh5Kz6AHcDGb-LBwV3d2rBIhbu3wX7HTjK0eGywj-aXJIY5JKVudOk6BspaP8prtQzO-2XfclTu8sIY669bzU3upOQnVvGMGWZQ6xOyu52u529QQnIw6t8Owqol5Gh5Ygx3Ie7fJJ8PenLgj4iSR8bbsgSj-8mAUnao1bFf8-epJunBK5aIS86NvN3IO3Hq-T17216dhRhSjCLcK0a04err8Og==,4000.0,0.0,0.0,0.0,0,48.0,13,22,0,10,0.0,4.0,23,3.0,0,0,4.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,120.0,0.0,0,2160.0
2025-06-30,25УП-006768,gAAAAABpAh5KPJi6u2KxCyjpd-WsfIKHEfwuaBddsHQMYxlFxwQtcRSy0a9ZHkoiDZuAL0SiSWRU2tRIpNHx8Gx-u10VGAerH20Jip3AUr-1yEP7GyamChBuSmqmDtqUWB3lywHL3_znanwT8MUnYFVwjM1YWE_IefB88XHZG3Q9HKSPa8B_bRppSOdcRHY4i2_CJZ5_hNlUsloYgSwlt3iFAgba58aObw==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,42.0,0.0,0.0,0,0.0
2025-06-30,25УП-006736,gAAAAABpAh5KKrKSCo4RhNuWLfcy58TErPJ9pJ-IfEyWhAzGeiUb-5YJ8Rizn_wMwyduEHI4Ri9OV_NYsmW6xZwNJ6rqqGvpm1g0ER7YKdC8yQYov38_10W-3oWIzRWT8EO6jb0QzrnN5YvG9dR3K-6C3h3ZsH3V0UEy-iDWTsr24FUZymgzvqcy4-zOYDXt35a-SsShQEixK6AiRKp515sQaMGa_W61Rw==,5.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,35.0,0.0,0.0,0,0.0
2025-06-30,25УП-006735,gAAAAABpAh5Ka0SVwPMKeQW_-gec5Js-jVG6uetSgOm0zzY9E_Tv_ky0jSamkRFWN3-1fnXp0VVI0TK1_Rm1fqe-GSkmf-eaU4H03vS4NcKzKTiKh-xqWEYezXCByjhi4Gp8QUZxVFbx0H38IKMS9zr2jBbBgmxt9Niya-88CunctP3xSOfeIg2T-kktwAsWgNRUq49JrSMTFJkgBx0hs51yx0fAdMIAcQ==,4.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,11.0,0.0,0.0,0,0.0
2025-06-30,25УП-006751,gAAAAABpAh5KsE3BK7P3j1hNnMP45rmBvdq2aCGMWhvVSKt3eoMrIOVvlpHpysyZiEeXlHFjghKL_THMqLXyy-hUYvIQRxqMmM4Lu4AVdF2RvR03AgQurMiiY-OFOZMAWmi4RaYLawpwkqkadRAE3g5Z3wHB8VkO8iE0nc4Sc7W3zxP6kE5Zrnxu8csDwenmmCxlFpl1YuBIh72PHqBJzo80FBr3mGgQPg==,3.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-06-30,25УП-006734,gAAAAABpAh5KyBjQg6vCVSGb9glOL7kJfHB6301jRoGxteYncTZZE1XrgDgI5vwM77A-sQYfQQordXPtKuprlVU4NwB_GAzgOagUIYlyrnllvuxCPUenlbUe2LaA-Y4BCLgajK0TGq7xTNGmtJKi-aRjF2mio3gF11_dEOkZ_64P4iaSVHCwLxnZZkNMx3nO2jifJTvo64Sf9YCYFT4mfe50YKSW-eQdVQ==,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,14.0,0.0,0.0,0,0.0
2025-06-30,25УП-006776,gAAAAABpAh5KWlBiYaXjhA-A1vIbt57ftxosjv5G66lfEFZ4dEymEGLSs96778xUj2Q-yIAztmgXUET6BncnHr4q7xya7NOm02iTL9GgmheSAqqnA1keL1ltPRV4haKMy6BBkduTvGZMq0A86xW5JXglyV0cM53BHyoKj6lg9qx7NpPSjr0r3adUoUiRPNCy2RUEytWyTHzgVd_nEjWRSWyNHLESygMp3Q==,4000.0,0.0,0.0,0.0,0,76.0,12,18,1,18,2.0,0.0,0,3.18,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,30.0,127.0,0.0,0,3810.0
2025-06-30,25УП-006775,gAAAAABpAh5Kwvv8pqWYbCWyKM4B61E8a65hQ-QC6-hQy4qur6V1TuN8LDN92hmfX32U0CV5SNQ5ZhGRx-YQV3jfwBK0zk_lrTYr0Kka8x7MMXGvJiaqx1kOChWN2JP36vFTZm_bhpUKHioshDdWXEN3jRW3m5eJPZuTjfT26xvqM0r3nVP5XyofBH4WL3PKOZxQbIlANPWqRi5g2RqQZjips3LHynfc7g==,627.0,0.0,0.0,0.0,0,5.0,3,1,0,2,0.0,0.0,8,3.03,0,2,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,12.0,19.0,0.0,0,228.0
2025-06-30,25УП-006718,gAAAAABpAh5KOzSaWH7F9JTbTCzyxeQExLRPi__EU3Itg71Mye2IHRxwpwY5r-ZT0TNgu7I7tWzyGsoMQHZeAPyYMIlwGZAMv08zeNKyP0P31erwCGdwZBKSWi73zi0Pj6x3EO5-JV8LpI7hgGVtXEjGVOqIBoGndW78RpQSVaj2kFlvkUUpWW_odOuIIMx8QE1hgsRcZITjx-1ZkGywsFaeTrBPzOx8Ag==,1071.0,0.0,0.0,0.0,0,0.0,0,1,2,1,0.0,0.0,0,0.37,3,38,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,45.0,4.0,0.0,0,180.0
2025-06-30,25УП-006755,gAAAAABpAh5KYfbxHSdohY9LZXG144bgwrFOBylX_JdMROHbkJuiWC59zybKQUQhmqxWw5FS7Dsnqppyg3VRhvoUHryWGS0qlUzhegjYkg7am4qXmVU8zEF-Mj1fL9oDXRZV2JMP_c1izj6G2TcSzs24cpA5s1U6cO5FPcgGBb3dCpo7M1fkNedGIB5TuY8WcXEyrmk_xtG-QfouMMDTgfk_Nek392Oxxg==,1136.0,0.0,0.0,0.0,0,10.0,0,1,0,1,0.0,0.0,0,1.06,3,36,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,7.0,12.0,0.0,0,84.0
2025-06-30,25УП-006787,gAAAAABpAh5KX1mpAkfcXR-_JuYLTzlTb-shwj1Z-w2sjxcHDQRJkUudFMHHB3i-aqO5ybLdh3rBOB_90pmpgO95Vt2sYG5l0UiRMqw6BocIgSRAenOKb5aeqz7qb0GrGMCbKbqDnCLYEfnZOkma68E3xXoZUwc2iUQwFb23Ax4lAzB2P-_UjKVjPoJNEjAR8tFdczWlX2KBBqt9j-deTBXBDfOLL6qdmCdt_tCdS-n-o2iF5iy6WGLeDHUN2lgrAnSqdOH3L3wg,1081.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,34.0,0.0,0.0,0,0.0
2025-06-30,25УП-006788,gAAAAABpAh5Kpqs-Cdx90zAF3fbcJnOWJ1xutSP8icRlACY-GPBXgSUaB0pBNFg_GRAtR6TrjDr_xeBmINzZ5QIP00ghk-Hk-24YsAWXSq5wa6zNQkm9TMVZOsSLBXo8rbzjUwglAFDWt7-knbU12aueSSjQMivs_HcbXLGsLH0RKVtXekS6Sz611nim0OnvrpVwOhqMMeZOkYCnzqdTQvo23yzWtQkHXou5poGKm7EX6JpH7Ne785h_oULAdGCLcXM3yc4_DPvy,1199.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,50.0,0.0,0.0,0,0.0
2025-06-30,25УП-006789,gAAAAABpAh5KzCxcGUxr8gc8UiSwnSzz4MYbleexGpswTb7dGz0Av2uOLmPUUfvTJWQtn1N5xONmc17Kj8rA3aNMOKX6eYyxpLor1VqTbDGHDspsfXFNJTo6PWamKcJWLLB_E-tDc-yyJhHb0yb61YJ2riWpqobbspjnfTR3P97MsaVFyLKtvnjH0KO3N4o7fvMaqbqnkEz0njRcCDj8Rnw74hZiUPTfsUsx_tv6q7xNYWFam_0qfmXRwVZkV7VyAmL90eVpmuMT,855.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,23.0,0.0,0.0,0,0.0
2025-06-30,25УП-006790,gAAAAABpAh5KFo0VqsmisBhaePrw0AeFWdwIN6H7udTxi8bUiOq307OrHkRFFbsJrmHKZj31ObTgmx57pmg56u7RPCM_C_4eBO3P-musBIqY6rXWEDw_w3QnuPOIkqjNtGhRqynPF7723722IEgpM_ZuCKEWoCfgfNFiVUH4VVbpVkzSKuK-5Q6F2AecIkaahCadv3Q9LCMc7V8k6tgId_zHi5-_Hpo4KvgTBRfaWUL4ZoFqnErnDbJiLh0cyqk2CUDDkQDOIO_S,1961.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,35.0,0.0,0.0,0,0.0
2025-06-30,25УП-006729,gAAAAABpAh5KIeyrCfWHaBNbCTGCHqg75eQdyxLUFLjWX49LQDH2OIlwagNvT7q2lB7cUXr2jM54p3N6ypo1vT2vTQtlZTeSD4kt-8M3PkG_v74pdhDCOrcBU49tDSH7N_C_h4zaaKaokmkxnIJNVtamjCjJNo1gaOd_YEhxy_qozjZ1cELciDgxgC4nY8RyMeYRQOPgq2bvGjntULh8k1t4CPN_JGyzxP05rzPzBvDCKOcJfZ0fPeebjoCmHShnONzGCRHeRXs1,8404.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-06-30,25УП-006740,gAAAAABpAh5KzG9b_ZFcy0w63oOB3RoFKef49tFmMmF5tBh76XDXCdX9MDwtJHM8YTO08W2bxWR52kA7Ozs-vmjQE9KMX89rcnwnUyoCRn9vNVSvM-OiPYYZmmGtoj4zLY9AprOT9G0j0VIOv32INXDxLCcQgAQRfPGiBpofhveG-ZghdqLP-82UnEcyUcN4vu1Qh7HuOJZGxxLhuoiC4xMeH4NCFoInmQ==,493.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,30.0,0.0,0.0,0,0.0
2025-06-30,25УП-006778,gAAAAABpAh5Ky5U_ZbXR_y0pxzk4qX59qcyvCZf5bMrgzIBw6lf8nUHYB-R7W19Ks9rx6RMpnE4US182wMNPvkCx6stYH2-xLbFRYfC64U44FAhqNtYY3brajhpPiQh6BOc4J57Yzs7i2F6TetzHwzd8KfOpBlKpoVMc_o_Oif5E7vlbupuYoG0YUR46a1vAUnHVJFhalvX8ThnCUIMx5udCR4uy6eJNHA==,4000.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1.0,0.0,0,0.02,0,0,1.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,1.0,0.0,0,18.0
2025-06-30,25УП-006742,gAAAAABpAh5KSZtwXFNBOcvdpuLfTpkus6HGvWRMXK3HjxXFseBDUfZk35Flis94MmNeO5uq-Ay1MQ7qnG0scSbw6kMcrfztbfA9RA37_46NFLnyMXNGmVSZR-HOuMjQ2abIvYxKhLF2GHfP6PFPhEK9WzvMV7IU0sDnxI4mGX6_HCitK3WwrqlvdeImoSbPFhp5QJMMmDSUTvDDD3-s7wXykCrP_l2Axg==,510.0,0.0,0.0,0.0,0,1.0,1,0,0,0,0.0,0.0,0,0.39,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,3.0,2.0,0.0,0,6.0
2025-06-30,25УП-006599,gAAAAABpAh5Kc5953hLmT86iRNwpx5E0l5u8V1tJTxG06g7Nl3cteboIFa5CwG0c1CrSCVtSDMSMl4be6gOKp-l9KkSZAcDkLKvYWddmarS0MPjhr_a5fD3Pkasfvu-9HTiolJfgKxDpNfHaSrVuP4xME1gE-G0wgEdDGMUr6-UUeO0g1P2PJKvl4E5OlOdXRasbVPFKnl-phxP08wW7iaoheI4tBunoiYP2LpWzR5zbFV_RmpnZa0qtzdpyZXE4rzbAMOjxlBS8ueHIToP79Xyt_mUZMyudoN1C5YQIG8B4j0DYtwRwQJqrKfHk8WlsKYuMm6EwVVBks1w55tfwEgKYrB-h8Mwm_IgUD38pl-uXnwq3z-ajClALMHfg4nxQ5wUXNezEWC_P,1000.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,f8ef13a74c256eac2504820f96d9a43502c705d8651a347b5ce6ebbc2bb469d6,23.0,0.0,0.0,0,0.0
2025-06-30,25УП-006311,gAAAAABpAh5KvHZ8zHcG9Lv48x_BmT7oyvnIsAexqH-QCyyA3NVD3EOHnarI8tIkG6PsfADYKr5jjKz6oWkcK2Qqm8_-v17bFz38M8YpbporysPplhsondZmCrjusUyIq7kPNR2ncWwBi8MiewKdoi55QKSb1J1JG5shPnGVdLxT9QqF2041fs2Lnq_0P3faleuvZkAPjSssm2VTwcB7vCh9Rmfhj7l3U7LDQ6IOAgT-n5Vvu7fmVbeSVKdaaiA1JJH9DIMDTdU5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-06-30,25УП-006794,gAAAAABpAh5KDCq2-iz7XI3RcZ6wthAG0dtku-BIcMLe6nPJ8U6jV_y-qn4utM22cW4U83LtkPp5nxRko_XdB9L9jimpBshLLO-trxcYsJARTi9Vm3qdzITwCI-9ZQJToNxZXcrWZAv3DdCqwWtI9tKRvbyRMcy8PHg77RX8Ep9xRb6pSFtsqE2RzEGxLHE1ZcODecwbyY7DLBdchBI9dXJ-4Kw-T8pYUyvUKbLSYVJcl7s8zxO2qBCrPRRa4SjUZOlrj1Pk8pH9,1086.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,35.0,0.0,0.0,0,0.0
2025-06-30,25УП-006795,gAAAAABpAh5KxAjMiJQC9t3wg8U5KAV1kAPsQYbjdF8oV3Q49nJwcgamM_sZp-QDuL2_dVOdw2V2Hbg4qGFMAH_JAIK7xxLHcYJrdHa5X0kCeghDbt6bbNnRIAoLV-dM0Kp5MKshHD4M1wwrZLoBc17EQq9MJ7R_tvVkEUgrfVF7dkcQT9ClVjTGNeYdatVDok-wofFuLcz2EfI84n6m5kEafRSv_XvOXB-RylF-2J_YscHOrV-WWcUNeyA8CwUUvub0nZnhVzbh,1458.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,3.0,0.0,0.0,0,0.0
2025-06-30,25УП-006827,gAAAAABpAh5K4Gt2SdyDO3iy4qR2zPV4X_oc3HFBXQLlH4UEHBFsuF6ygGb0fAECh9mzfb-H8AizWZK089LisMwKcSbJmtNFB5s1RQ0ETIVVVCVHfOhNproqg0_tP0231GS1_C4JUkmQbjALk1pwbkOCVn6XCblXvY-ltlD-4vVsEVGvOU04VPP4A9WcbvNU3ae7-n-nt5ZWDF43smmDB-IG1ijpanD4E1vqsNncZ5HNKpbtaWa4qqwc7hVVU4r2WYDaSeuqabKZ,63.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 1,c73300334541e8bb9e9c48c75e66dd53d0db2837302e7dd0aec58b7eb048017f,1.0,0.0,0.0,0,0.0
2025-04-01,25УП-003176,gAAAAABpAh5LGubwFr5-rDw7PNrlJrWYe9GZ-TsbDJJeKpyPWKxFm5F5lWHmfrmaq4gG9RKZhqnBniV7J9ztNjbLqYEfKmVdP7aElhOpV2r2Iu-8L7pAADkDwf_P3liVKFlP8DvdMCRSEJ9GYlgO7_UkncqBU5zU3YVfm1kdAMSWgyKUKTHbZJodjSHOhhYoyYcPGNYY43sLmRJaxVOOAtGWG6ZlhfQRxnM7BBX5twv12JjA0KA8MGq_8pEA64st7URC2h0MNkAzGXGzl-sf8bwnVm8vCXK0UebScixoVIptPuumlWLwOCbA2VEw8T2lCk_sow-xw3LG,1032.0,0.0,0.0,4.0,0,0.0,28,0,0,3,0.0,5.0,0,3.88,5,43,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,18.0,40.0,0.0,0,720.0
2025-04-01,25УП-003177,gAAAAABpAh5LWXEBQTWEr3kpmCsDkHS6koFWxDrHrzZdJOKHbFB02AhxmBs_kRmmB0uAAwh_-Nlb7foCziS7rnN1WXOOzCRQAZvZI7CXvnW53MBnhntUkL4i3OrZyEZYx3p-R6GlreVErDGLxgXiGZYRJishO4Us8_313p9EnjQyP9CBwM5JvRg3pylzlUauKwoukagE91PGLuKKhX1z-RRGpEJBlPKXJPETkAqR4OPEQbrb-w8Et6hXc8djVWFLAN1ttDbMLhVf1j_ybpsK7XAwkZlcVnoykQxPuKAnQerhFR28vDXfHTA7UXZcul8LEx3mzD_Tm_FG,1032.0,0.0,0.0,0.0,0,14.0,0,0,1,26,0.0,0.0,0,3.97,6,42,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,21.0,41.0,0.0,0,861.0
2025-04-01,25УП-003178,gAAAAABpAh5LMfI0VIn6y25txFokawDvaBeHPgaIjGhsTeO8hy54--baRr3hSqvb3IFAemzT3PpI-XDtdN6ameK-W9dilOtYWIR2EjqzHfDQN4oauFQ2zchaXncqDSBwb2yvzuZXFKZ-riQo27uXCVd4w8emxft3xF9t7Dz6WEVZIiSTxrYfcXjwMFu7a_GVb-0IdHAzH5cB1cfsazs5qxuk9pNHzMyBkgv9WZjMaV-3U4WCv4RMIBZSryW9aPDTzTr2FfWI2nPa61j-EDCvlMhS2yuVsPlmOu7s3m4Rr4igZ1MAjWunWl0HEbunosqcKQKFVFHRDEBc,1032.0,0.0,0.0,0.0,0,0.0,16,0,0,32,0.0,0.0,0,4.65,21,15,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,44.0,48.0,0.0,0,2112.0
2025-04-01,25УП-003037,gAAAAABpAh5Lm0fyHmm-_iOViNAmL_Yb0KTPCmhi7G0EFEMhjNYteH340vPzB2RcwEwWLIrahD2VOeIYiyA7W17m6wSZMYdw5XqeCGNp5wYP2PzkAFNy-Rp6crFwLzD9jSxkxzDznHw1lSNVqv2l1-etY2wYq9rY6cRvvXKesZezIS-4PkLrq3pdHf-zSyj9AJxz_ffZ3JiHCWt8d-z-Nfn15zC6ksdIvVz0zsOi7lCTZSSza56kLn2EkouGQhYEl5yYZGWuhnRu,1008.0,0.0,0.0,3.0,0,18.0,0,0,0,5,0.0,0.0,0,2.58,0,0,6.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,42.0,26.0,0.0,0,1092.0
2025-04-01,25УП-003273,gAAAAABpAh5LoVfq346fls4KqecHmoBUYpM_w1rdaxH1aggrxYkWVXEGdu3quo4lbrSfMMB6VGnAYKqQXrrhMOJSLhO2Xhx-36ZRK83WgkZLLLoQfPKyKfdmMF_c8cQH_60tq0GUQO6QLiHxqPcQr7Yi09jrwEN7iwrw9lPvKJkiU_9QwOCdYGyfj89eg8h4q0DUeeSc_NClt57JxwgaVNIo50iQchQO0Q==,385.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0.0,0.0,0,0.26,0,0,0.0,Цех 1,fab766f1a371fa9589394e3b353b295b68ca3fcf09d7f5f592c6baa6f89c6dea,45.0,1.0,0.0,0,45.0
2025-04-01,25УП-003278,gAAAAABpAh5LLwnLl3tbb8BvqcLRs4BZDipqeSY4EauhFNPD7sTMRWXRhAVPwwhAiRks5A7G4lhxiS789sQDc93Ki4sa4ChMKVyi9SdZzLGT5B_ejk7_rbeu5aLRdOLegMawFuQ7J_KQ8KXRciUwSuz9AOZKI1iW2CfIpGkWUjU1KN_CBmy6Jc5vW2kO6_L0X8c-ZPmDg6pwDDsoIOvJVdZvZUNGEp0UyQ==,4.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0.0,0.0,0,25.0,0,0,0.0,Цех 1,Отсутствует информация,0.0,1.0,0.0,0,0.0
